2008-01-07,B6,JFK,PSE,2355,-9.00,0.00,-1,2300-2359,14.00,2400,0413,4.00,0443,0417,-26.00,0.00,-2,0001-0559,0.00,0.00,228.00,211.00,193.00,1.00,1617.00,7,,,,,,OT,124041,2346,3343,3102,4365,-2,-1,2008-01-07,-1,-2,7,OT,,,,,,7,2,1,19,1,7,6,413,2400,2355,443,417,2346,,,,,,413
2008-01-07,US,LAS,LAX,2350,-3.00,0.00,-1,2300-2359,13.00,2400,0043,7.00,0107,0050,-17.00,0.00,-2,0001-0559,0.00,0.00,77.00,63.00,43.00,1.00,236.00,1,,,,,,OT,132710,2347,5840,4310,3978,-2,-1,2008-01-07,-1,-2,1,OT,,,,,,7,2,1,19,1,1,6,43,2400,2350,107,50,2347,,,,,,43
2008-01-07,NW,HNL,PDX,2350,-6.00,0.00,-1,2300-2359,16.00,2400,0647,15.00,0720,0702,-18.00,0.00,-2,0700-0759,0.00,0.00,330.00,318.00,287.00,1.00,2603.00,11,,,,,,OT,133192,2344,4130,1628,5432,-2,-1,2008-01-07,-1,-2,11,OT,,,,,,7,2,1,19,3,11,6,647,2400,2350,720,702,2344,,,,,,647
2008-01-08,AA,LAX,FLL,2320,28.00,1.00,1,2300-2359,12.00,2400,0720,5.00,0705,0725,20.00,1.00,1,0700-0759,0.00,0.00,285.00,277.00,260.00,1.00,2342.00,10,13.00,0.00,7.00,0.00,0.00,DD,144809,2348,1125,3978,2176,1,1,2008-01-08,1,1,10,DD,13.00,0.00,7.00,0.00,0.00,8,4,4,19,3,10,7,720,2400,2320,705,725,2348,13,0,7,0,0,720
2008-01-08,B6,PDX,JFK,2355,-12.00,0.00,-1,2300-2359,17.00,2400,0800,8.00,0755,0808,13.00,0.00,0,0700-0759,0.00,0.00,300.00,325.00,300.00,1.00,2454.00,10,,,,,,DD,158600,2343,3343,5432,3102,0,-1,2008-01-08,-1,0,10,DD,,,,,,8,2,3,19,3,10,7,800,2400,2355,755,808,2343,,,,,,800
2008-01-09,B6,TUS,JFK,2359,-10.00,0.00,-1,2300-2359,11.00,2400,0554,7.00,0619,0601,-18.00,0.00,-2,0600-0659,0.00,0.00,260.00,252.00,234.00,1.00,2136.00,9,,,,,,OT,161665,2349,3343,7020,3102,-2,-1,2008-01-09,-1,-2,9,OT,,,,,,9,2,1,19,2,9,6,554,2400,2359,619,601,2349,,,,,,554
2008-01-09,US,OGG,PHX,2340,8.00,0.00,0,2300-2359,12.00,2400,0817,8.00,0820,0825,5.00,0.00,0,0800-0859,0.00,0.00,340.00,337.00,317.00,1.00,2845.00,11,,,,,,DD,176959,2348,5840,3187,5288,0,0,2008-01-09,0,0,11,DD,,,,,,9,3,3,19,4,11,7,817,2400,2340,820,825,2348,,,,,,817
2008-01-11,YV,LAS,YUM,2359,-9.00,0.00,-1,2300-2359,10.00,2400,0210,5.00,0216,0215,-1.00,0.00,-1,0001-0559,0.00,0.00,77.00,85.00,70.00,1.00,238.00,1,,,,,,OT,202199,2350,3836,4310,7630,-1,-1,2008-01-11,-1,-1,1,OT,,,,,,11,2,2,19,1,1,6,210,2400,2359,216,215,2350,,,,,,210
2008-01-11,US,LAS,DTW,2346,1.00,0.00,0,2300-2359,13.00,2400,0617,5.00,0650,0622,-28.00,0.00,-2,0600-0659,0.00,0.00,244.00,215.00,197.00,1.00,1750.00,8,,,,,,OT,214732,2347,5840,4310,1716,-2,0,2008-01-11,0,-2,8,OT,,,,,,11,3,1,19,2,8,6,617,2400,2346,650,622,2347,,,,,,617
2008-01-11,AA,LAX,SJU,2345,-1.00,0.00,-1,2300-2359,16.00,2400,0949,5.00,1020,0954,-26.00,0.00,-2,1000-1059,0.00,0.00,395.00,370.00,349.00,1.00,3386.00,11,,,,,,OT,217410,2344,1125,3978,4008,-2,-1,2008-01-11,-1,-2,11,OT,,,,,,11,2,1,19,6,11,6,949,2400,2345,1020,954,2344,,,,,,949
2008-01-11,B6,FLL,BOS,2100,172.00,1.00,11,2100-2159,8.00,2400,0245,4.00,2359,0249,170.00,1.00,11,2300-2359,0.00,0.00,179.00,177.00,165.00,1.00,1237.00,5,0.00,0.00,0.00,0.00,170.00,DD,217973,2352,3343,2176,2321,11,11,2008-01-11,11,11,5,DD,0.00,0.00,0.00,0.00,170.00,11,14,14,17,19,5,7,245,2400,2100,2359,249,2352,0,0,0,0,170,245
2008-01-11,B6,JFK,BQN,2345,-2.00,0.00,-1,2300-2359,17.00,2400,0415,6.00,0428,0421,-7.00,0.00,-1,0001-0559,0.00,0.00,223.00,218.00,195.00,1.00,1576.00,7,,,,,,OT,218052,2343,3343,3102,5638,-1,-1,2008-01-11,-1,-1,7,OT,,,,,,11,2,2,19,1,7,6,415,2400,2345,428,421,2343,,,,,,415
2008-01-12,UA,LAX,IAD,2340,-4.00,0.00,-1,2300-2359,24.00,2400,0717,8.00,0719,0725,6.00,0.00,0,0700-0759,0.00,0.00,279.00,289.00,257.00,1.00,2288.00,10,,,,,,DD,232394,2336,5798,3978,7364,0,-1,2008-01-12,-1,0,10,DD,,,,,,12,2,3,19,3,10,7,717,2400,2340,719,725,2336,,,,,,717
2008-01-13,B6,LGA,FLL,2145,130.00,1.00,8,2100-2159,5.00,2400,,,0035,,,,,0001-0559,0.00,1.00,170.00,,,1.00,1076.00,5,,,,,,DV,248347,2355,3343,3637,2176,999,8,2008-01-13,8,999,5,DV,,,,,,13,11,-1,17,1,5,5,-1,2400,2145,35,-1,2355,,,,,,-1
2008-01-13,AA,MIA,BNA,2240,70.00,1.00,4,2200-2259,10.00,2400,0048,5.00,2359,0053,54.00,1.00,3,2300-2359,0.00,0.00,139.00,123.00,108.00,1.00,806.00,4,53.00,0.00,0.00,0.00,1.00,DD,252131,2350,1125,4388,4735,3,4,2008-01-13,4,3,4,DD,53.00,0.00,0.00,0.00,1.00,13,7,6,18,19,4,7,48,2400,2240,2359,53,2350,53,0,0,0,1,48
2008-01-13,F9,DEN,PBI,2355,-5.00,0.00,-1,2300-2359,10.00,2400,0512,6.00,0535,0518,-17.00,0.00,-2,0001-0559,0.00,0.00,220.00,208.00,192.00,1.00,1679.00,7,,,,,,OT,253097,2350,2719,1701,5145,-2,-1,2008-01-13,-1,-2,7,OT,,,,,,13,2,1,19,1,7,6,512,2400,2355,535,518,2350,,,,,,512
2008-01-13,UA,EWR,SFO,1800,345.00,1.00,12,1800-1859,15.00,2400,0211,4.00,2130,0215,285.00,1.00,12,2100-2159,0.00,0.00,390.00,330.00,311.00,1.00,2565.00,11,7.00,0.00,0.00,0.00,278.00,DD,255535,2345,5798,4794,5992,12,12,2008-01-13,12,12,11,DD,7.00,0.00,0.00,0.00,278.00,13,15,15,14,17,11,7,211,2400,1800,2130,215,2345,7,0,0,0,278,211
2008-01-14,B6,OAK,BOS,2350,-4.00,0.00,-1,2300-2359,14.00,2400,0812,7.00,0813,0819,6.00,0.00,0,0800-0859,0.00,0.00,323.00,333.00,312.00,1.00,2694.00,11,,,,,,DD,269480,2346,3343,4382,2321,0,-1,2008-01-14,-1,0,11,DD,,,,,,14,2,3,19,4,11,7,812,2400,2350,813,819,2346,,,,,,812
2008-01-15,B6,JFK,PWM,2250,50.00,1.00,3,2200-2259,20.00,2400,0047,3.00,0020,0050,30.00,1.00,2,0001-0559,0.00,0.00,90.00,70.00,47.00,1.00,274.00,2,0.00,0.00,0.00,0.00,30.00,DD,280985,2340,3343,3102,5433,2,3,2008-01-15,3,2,2,DD,0.00,0.00,0.00,0.00,30.00,15,6,5,18,1,2,7,47,2400,2250,20,50,2340,0,0,0,0,30,47
2008-01-15,AA,LAX,FLL,2320,2.00,0.00,0,2300-2359,38.00,2400,0723,3.00,0705,0726,21.00,1.00,1,0700-0759,0.00,0.00,285.00,304.00,263.00,1.00,2342.00,10,0.00,0.00,21.00,0.00,0.00,DD,289177,2322,1125,3978,2176,1,0,2008-01-15,0,1,10,DD,0.00,0.00,21.00,0.00,0.00,15,3,4,19,3,10,7,723,2400,2320,705,726,2322,0,0,21,0,0,723
2008-01-16,UA,LAS,ORD,2355,-7.00,0.00,-1,2300-2359,12.00,2400,0501,4.00,0522,0505,-17.00,0.00,-2,0001-0559,0.00,0.00,207.00,197.00,181.00,1.00,1515.00,7,,,,,,OT,295638,2348,5798,4310,1343,-2,-1,2008-01-16,-1,-2,7,OT,,,,,,16,2,1,19,1,7,6,501,2400,2355,522,505,2348,,,,,,501
2008-01-16,9E,ATL,HOU,1900,2.00,0.00,0,1900-1959,298.00,2400,0105,2.00,2029,0107,278.00,1.00,12,2000-2059,0.00,0.00,149.00,425.00,125.00,1.00,696.00,3,0.00,0.00,278.00,0.00,0.00,DD,297388,1902,4400,2658,7469,12,0,2008-01-16,0,12,3,DD,0.00,0.00,278.00,0.00,0.00,16,3,15,15,16,3,7,105,2400,1900,2029,107,1902,0,0,278,0,0,105
2008-01-16,AA,KOA,LAX,2355,-6.00,0.00,-1,2300-2359,11.00,2400,0658,16.00,0655,0714,19.00,1.00,1,0600-0659,0.00,0.00,300.00,325.00,298.00,1.00,2504.00,11,0.00,0.00,19.00,0.00,0.00,DD,298332,2349,1125,1969,3978,1,-1,2008-01-16,-1,1,11,DD,0.00,0.00,19.00,0.00,0.00,16,2,4,19,2,11,7,658,2400,2355,655,714,2349,0,0,19,0,0,658
